Datetime,Change_1D_%,Volume_1D,Change_2D_%,Volume_2D,Change_3D_%,Volume_3D,Change_5D_%,Volume_5D,NextDay_Hour1_Return_%,NextDay_Hour1_Open_Positive,NextDay_Hour2_Return_%,NextDay_Hour2_Open_Positive,NextDay_Hour3_Return_%,NextDay_Hour3_Open_Positive
2024-10-08 00:00:00+00:00,0.93,33785945.0,0.03,74309673.0,0.94,112511162.0,0.78,182347283.0,0.17,1.0,0.44,1.0,0.54,1.0
2024-10-09 00:00:00+00:00,0.7,33333812.0,1.64,67119757.0,0.73,107643485.0,1.45,182502645.0,0.03,1.0,0.09,1.0,0.24,1.0
2024-10-10 00:00:00+00:00,-0.18,36931501.0,0.52,70265313.0,1.46,104051258.0,1.47,182776475.0,0.65,1.0,0.54,1.0,0.47,1.0
2024-10-11 00:00:00+00:00,0.6,33518562.0,0.42,70450063.0,1.12,103783875.0,1.16,178093548.0,0.38,1.0,0.27,1.0,0.43,1.0
2024-10-14 00:00:00+00:00,0.82,31052497.0,1.42,64571059.0,1.24,101502560.0,2.9,168622317.0,-0.23,0.0,-0.39,0.0,-0.42,0.0
2024-10-15 00:00:00+00:00,-0.77,44214759.0,0.04,75267256.0,0.64,108785818.0,1.17,179051131.0,0.18,1.0,0.14,1.0,0.18,1.0
2024-10-16 00:00:00+00:00,0.42,27045998.0,-0.35,71260757.0,0.46,102313254.0,0.89,172763317.0,-0.35,0.0,-0.32,0.0,-0.28,0.0
2024-10-17 00:00:00+00:00,0.01,29748400.0,0.43,56794398.0,-0.34,101009157.0,1.07,165580216.0,-0.1,0.0,0.03,1.0,0.01,1.0
2024-10-18 00:00:00+00:00,0.39,32925417.0,0.4,62673817.0,0.82,89719815.0,0.87,164987071.0,0.01,1.0,-0.52,0.0,-0.29,0.0
2024-10-21 00:00:00+00:00,-0.15,29957876.0,0.24,62883293.0,0.25,92631693.0,-0.1,163892450.0,0.06,1.0,0.18,1.0,0.12,1.0
2024-10-22 00:00:00+00:00,-0.06,27105091.0,-0.21,57062967.0,0.18,89988384.0,0.61,146782782.0,-0.05,0.0,-0.41,0.0,-0.53,0.0
2024-10-23 00:00:00+00:00,-0.92,41621338.0,-0.98,68726429.0,-1.14,98684305.0,-0.74,161358122.0,-0.18,0.0,-0.23,0.0,-0.34,0.0
2024-10-24 00:00:00+00:00,0.22,28388634.0,-0.71,70009972.0,-0.77,97115063.0,-0.53,159998356.0,0.46,1.0,0.17,1.0,0.2,1.0
2024-10-25 00:00:00+00:00,-0.03,38104426.0,0.19,66493060.0,-0.74,108114398.0,-0.95,165177365.0,-0.03,0.0,-0.17,0.0,-0.18,0.0
2024-10-28 00:00:00+00:00,0.3,27015674.0,0.27,65120100.0,0.49,93508734.0,-0.5,162235163.0,0.11,1.0,0.2,1.0,0.27,1.0
2024-10-29 00:00:00+00:00,0.16,34809940.0,0.46,61825614.0,0.44,99930040.0,-0.28,169940012.0,0.24,1.0,0.27,1.0,0.21,1.0
2024-10-30 00:00:00+00:00,-0.3,33346257.0,-0.14,68156197.0,0.16,95171871.0,0.35,161664931.0,-0.62,0.0,-0.78,0.0,-0.71,0.0
2024-10-31 00:00:00+00:00,-1.96,46758591.0,-2.26,80104848.0,-2.1,114914788.0,-1.83,180034888.0,0.72,1.0,0.68,1.0,0.36,1.0
2024-11-01 00:00:00+00:00,0.43,37931089.0,-1.54,84689680.0,-1.84,118035937.0,-1.38,179861551.0,0.16,1.0,-0.01,0.0,-0.2,0.0
2024-11-04 00:00:00+00:00,-0.22,32464525.0,0.21,70395614.0,-1.76,117154205.0,-1.89,185310402.0,0.57,1.0,0.7,1.0,0.86,1.0
2024-11-05 00:00:00+00:00,1.21,35169212.0,0.99,67633737.0,1.43,105564826.0,-0.86,185669674.0,-0.06,0.0,-0.18,0.0,-0.07,0.0
2024-11-06 00:00:00+00:00,2.49,59177390.0,3.73,94346602.0,3.51,126811127.0,1.91,211500807.0,0.15,1.0,0.21,1.0,0.32,1.0
2024-11-07 00:00:00+00:00,0.76,39608489.0,3.27,98785879.0,4.52,133955091.0,4.75,204350705.0,0.2,1.0,0.31,1.0,0.25,1.0
2024-11-08 00:00:00+00:00,0.45,38127953.0,1.22,77736442.0,3.74,136913832.0,4.77,204547569.0,-0.16,0.0,-0.12,0.0,-0.17,0.0
2024-11-11 00:00:00+00:00,0.08,30184446.0,0.53,68312399.0,1.3,107920888.0,5.08,202267490.0,-0.12,0.0,-0.25,0.0,-0.37,0.0
2024-11-12 00:00:00+00:00,-0.31,33526259.0,-0.23,63710705.0,0.23,101838658.0,3.5,200624537.0,-0.19,0.0,0.09,1.0,0.17,1.0
2024-11-13 00:00:00+00:00,0.05,40234661.0,-0.26,73760920.0,-0.18,103945366.0,1.04,181681808.0,-0.15,0.0,-0.14,0.0,-0.42,0.0
2024-11-14 00:00:00+00:00,-0.64,32651881.0,-0.59,72886542.0,-0.89,106412801.0,-0.37,174725200.0,-0.49,0.0,-0.42,0.0,-0.72,0.0
2024-11-15 00:00:00+00:00,-1.29,61723449.0,-1.92,94375330.0,-1.87,134609991.0,-2.09,198320696.0,0.19,1.0,0.41,1.0,0.37,1.0
2024-11-18 00:00:00+00:00,0.41,30337512.0,-0.88,92060961.0,-1.51,124712842.0,-1.77,198473762.0,0.3,1.0,0.72,1.0,0.73,1.0
2024-11-19 00:00:00+00:00,0.36,37756916.0,0.78,68094428.0,-0.52,129817877.0,-1.11,202704419.0,-0.79,0.0,-0.76,0.0,-0.54,0.0
2024-11-20 00:00:00+00:00,0.03,40910090.0,0.4,78667006.0,0.81,109004518.0,-1.12,203379848.0,-0.95,0.0,-0.11,0.0,-0.07,0.0
2024-11-21 00:00:00+00:00,0.53,40236903.0,0.56,81146993.0,0.93,118903909.0,0.04,210964870.0,0.0,1.0,0.16,1.0,0.33,1.0
2024-11-22 00:00:00+00:00,0.32,29873543.0,0.85,70110446.0,0.88,111020536.0,1.67,179114964.0,-0.07,0.0,-0.26,0.0,-0.58,0.0
2024-11-25 00:00:00+00:00,0.33,35785515.0,0.65,65659058.0,1.18,105895961.0,1.58,184562967.0,0.0,1.0,0.13,1.0,0.09,1.0
2024-11-26 00:00:00+00:00,0.55,33916111.0,0.88,69701626.0,1.2,99575169.0,1.77,180722162.0,-0.18,0.0,-0.33,0.0,-0.37,0.0
2024-11-27 00:00:00+00:00,-0.32,29212547.0,0.22,63128658.0,0.55,98914173.0,1.41,169024619.0,0.29,1.0,0.45,1.0,0.53,1.0
2024-11-29 00:00:00+00:00,0.67,13460290.0,0.35,42672837.0,0.9,76588948.0,1.55,142248006.0,0.04,1.0,0.05,1.0,0.08,1.0
2024-12-02 00:00:00+00:00,0.14,26476252.0,0.81,39936542.0,0.49,69149089.0,1.37,138850715.0,-0.15,0.0,0.0,1.0,-0.06,0.0
2024-12-03 00:00:00+00:00,0.03,22811467.0,0.17,49287719.0,0.85,62748009.0,1.07,125876667.0,-0.01,0.0,0.11,1.0,0.11,1.0
2024-12-04 00:00:00+00:00,0.62,32861351.0,0.65,55672818.0,0.79,82149070.0,1.14,124821907.0,-0.09,0.0,-0.0,0.0,0.06,1.0
2024-12-05 00:00:00+00:00,-0.16,24972944.0,0.46,57834295.0,0.49,80645762.0,1.31,120582304.0,0.24,1.0,0.09,1.0,0.04,1.0
2024-12-06 00:00:00+00:00,0.21,24798207.0,0.05,49771151.0,0.67,82632502.0,0.84,131920221.0,-0.22,0.0,-0.31,0.0,-0.34,0.0
2024-12-09 00:00:00+00:00,-0.54,29400803.0,-0.33,54199010.0,-0.49,79171954.0,0.16,134844772.0,-0.04,0.0,-0.12,0.0,-0.14,0.0
2024-12-10 00:00:00+00:00,-0.29,30099342.0,-0.83,59500145.0,-0.62,84298352.0,-0.16,142132647.0,0.12,1.0,0.28,1.0,0.32,1.0
2024-12-11 00:00:00+00:00,0.77,22578899.0,0.47,52678241.0,-0.06,82079044.0,-0.01,131850195.0,-0.0,0.0,0.05,1.0,-0.01,0.0
2024-12-12 00:00:00+00:00,-0.52,24273218.0,0.25,46852117.0,-0.04,76951459.0,-0.37,131150469.0,-0.22,0.0,-0.44,0.0,-0.51,0.0
2024-12-13 00:00:00+00:00,-0.02,28219510.0,-0.53,52492728.0,0.23,75071627.0,-0.6,134571772.0,0.08,1.0,0.12,1.0,0.16,1.0
2024-12-16 00:00:00+00:00,0.42,32241761.0,0.4,60461271.0,-0.12,84734489.0,0.35,137412730.0,-0.16,0.0,0.03,1.0,0.06,1.0
2024-12-17 00:00:00+00:00,-0.42,37751901.0,-0.0,69993662.0,-0.02,98213172.0,0.23,145065289.0,0.24,1.0,0.27,1.0,0.28,1.0
2024-12-18 00:00:00+00:00,-2.97,78427640.0,-3.37,116179541.0,-2.97,148421302.0,-3.49,200914030.0,-0.45,0.0,-0.1,0.0,-0.57,0.0
2024-12-19 00:00:00+00:00,-0.03,70519386.0,-3.0,148947026.0,-3.4,186698927.0,-3.02,247160198.0,0.89,1.0,1.82,1.0,2.38,1.0
2024-12-20 00:00:00+00:00,0.82,97753520.0,0.79,168272906.0,-2.21,246700546.0,-2.21,316694208.0,-0.27,0.0,-0.04,0.0,0.21,1.0
2024-12-23 00:00:00+00:00,0.65,39805105.0,1.48,137558625.0,1.45,208078011.0,-1.98,324257552.0,0.36,1.0,0.54,1.0,0.69,1.0
2024-12-24 00:00:00+00:00,0.9,15052699.0,1.57,54857804.0,2.4,152611324.0,-0.68,301558350.0,0.13,1.0,0.22,1.0,0.34,1.0
2024-12-26 00:00:00+00:00,0.18,25129713.0,1.08,40182412.0,1.75,79987517.0,2.55,248260423.0,-0.72,0.0,-0.51,0.0,-1.01,0.0
2024-12-27 00:00:00+00:00,-1.04,52485274.0,-0.86,77614987.0,0.04,92667686.0,1.51,230226311.0,-0.53,0.0,0.02,1.0,0.43,1.0
2024-12-30 00:00:00+00:00,-1.13,45461592.0,-2.16,97946866.0,-1.98,123076579.0,-0.45,177934383.0,-0.05,0.0,-0.5,0.0,-0.68,0.0
2024-12-31 00:00:00+00:00,-0.38,44152785.0,-1.51,89614377.0,-2.53,142099651.0,-1.48,182282063.0,-0.26,0.0,-0.32,0.0,-0.83,0.0
2025-01-02 00:00:00+00:00,-0.24,44729508.0,-0.63,88882293.0,-1.75,134343885.0,-2.6,211958872.0,0.12,1.0,0.36,1.0,0.45,1.0
2025-01-03 00:00:00+00:00,1.25,33282905.0,1.0,78012413.0,0.61,122165198.0,-1.56,220112064.0,0.44,1.0,0.54,1.0,0.39,1.0
2025-01-06 00:00:00+00:00,0.6,40989559.0,1.85,74272464.0,1.6,119001972.0,0.07,208616349.0,-0.64,0.0,-0.72,0.0,-1.14,0.0
2025-01-07 00:00:00+00:00,-1.12,45557687.0,-0.53,86547246.0,0.71,119830151.0,0.08,208712444.0,-0.38,0.0,-0.1,0.0,-0.52,0.0
2025-01-08 00:00:00+00:00,0.12,40237470.0,-1.0,85795157.0,-0.41,126784716.0,0.58,204797129.0,-0.68,0.0,-1.03,0.0,-1.0,0.0
2025-01-10 00:00:00+00:00,-1.51,61085287.0,-1.39,101322757.0,-2.5,146880444.0,-0.69,221152908.0,0.04,1.0,0.21,1.0,0.43,1.0
2025-01-13 00:00:00+00:00,0.18,38444958.0,-1.34,99530245.0,-1.22,139767715.0,-1.74,226314961.0,-0.21,0.0,-0.6,0.0,-0.79,0.0
2025-01-14 00:00:00+00:00,0.11,43064832.0,0.29,81509790.0,-1.23,142595077.0,-2.22,228390234.0,0.34,1.0,0.12,1.0,0.13,1.0
2025-01-15 00:00:00+00:00,1.82,45919270.0,1.93,88984102.0,2.11,127429060.0,0.69,228751817.0,-0.32,0.0,-0.14,0.0,-0.07,0.0
2025-01-16 00:00:00+00:00,-0.18,32296259.0,1.63,78215529.0,1.75,121280361.0,0.39,220810606.0,0.0,1.0,0.3,1.0,0.34,1.0
2025-01-17 00:00:00+00:00,0.99,51093257.0,0.81,83389516.0,2.64,129308786.0,2.94,210818576.0,-0.05,0.0,0.02,1.0,0.15,1.0
2025-01-21 00:00:00+00:00,0.9,33373467.0,1.9,84466724.0,1.71,116762983.0,3.68,205747085.0,0.13,1.0,0.22,1.0,0.27,1.0
2025-01-22 00:00:00+00:00,0.57,34779455.0,1.47,68152922.0,2.47,119246179.0,4.15,197461708.0,-0.01,0.0,0.28,1.0,0.23,1.0
2025-01-23 00:00:00+00:00,0.56,29641939.0,1.13,64421394.0,2.03,97794861.0,2.86,181184377.0,-0.08,0.0,0.01,1.0,-0.06,0.0
2025-01-24 00:00:00+00:00,-0.29,28450311.0,0.26,58092250.0,0.83,92871705.0,2.74,177338429.0,0.7,1.0,0.29,1.0,0.48,1.0
2025-01-27 00:00:00+00:00,-1.4,59762739.0,-1.69,88213050.0,-1.14,117854989.0,0.31,186007911.0,0.31,1.0,0.13,1.0,0.52,1.0
2025-01-28 00:00:00+00:00,0.85,37158367.0,-0.57,96921106.0,-0.86,125371417.0,0.26,189792811.0,-0.12,0.0,-0.21,0.0,-0.11,0.0
2025-01-29 00:00:00+00:00,-0.45,29602292.0,0.4,66760659.0,-1.01,126523398.0,-0.75,184615648.0,-0.22,0.0,-0.24,0.0,-0.26,0.0
2025-01-30 00:00:00+00:00,0.53,33236685.0,0.08,62838977.0,0.93,99997344.0,-0.78,188210394.0,0.24,1.0,0.26,1.0,0.34,1.0
2025-01-31 00:00:00+00:00,-0.52,52205137.0,0.0,85441822.0,-0.44,115044114.0,-1.01,211965220.0,,,,,,
